_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,geometry
2537508,4154923,2017.0,2021.0,1961.0,PRIVATE,16,Don Valley East,1244 YORK MILLS RD,4,58,2021-04-19,73,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,N1622,43.7608810853,-79.3292989011,POINT (318529.31 4846560.228)
2537509,4152794,2017.0,2021.0,1970.0,TCHC,20,Scarborough Southwest,140 ADANAC DR,16,306,2021-04-19,82,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,E2027,43.740664525,-79.226955071,POINT (326777.047 4844337.194)
2537510,4153373,2017.0,2021.0,1929.0,PRIVATE,12,Toronto-St. Paul's,2 CLARENDON AVE,4,41,2021-04-19,99,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,S1237,43.6835915113,-79.4007570137,POINT (312785.791 4837964.405)
2537511,4154968,2017.0,2021.0,1983.0,TCHC,12,Toronto-St. Paul's,154 VAUGHAN RD,7,51,2021-04-19,83,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1229,43.6855290809,-79.4222487062,POINT (311052.811 4838177.827)
2537512,4155594,2017.0,2021.0,1968.0,TCHC,11,University-Rosedale,250 DAVENPORT RD,25,460,2021-04-19,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,S1127,,,POINT (312988.295 4836993.517)
2537513,4156387,2018.0,2021.0,1963.0,PRIVATE,21,Scarborough Centre,45 TRUDELLE ST,6,66,2021-04-19,81,Evaluation needs to be conducted in 2 years,19,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,,E2135,43.739359679,-79.2426271,POINT (325530.477 4844213.33)
2537514,4155820,2017.0,2021.0,1979.0,PRIVATE,11,University-Rosedale,235 BLOOR ST E,28,479,2021-04-18,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,5.0,5.0,S1137,43.6712768014,-79.3809034624,POINT (314388.383 4836598.4)
2537515,4152854,2017.0,2021.0,1975.0,TCHC,22,Scarborough-Agincourt,2008 PHARMACY AVE,13,293,2021-04-17,83,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,E2225,43.776693031,-79.319134202,POINT (319343.731 4848319.569)
2537516,4155578,2017.0,2021.0,1969.0,TCHC,24,Scarborough-Guildwood,2190 ELLESMERE RD,16,180,2021-04-17,75,Evaluation needs to be conducted in 2 years,20,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,E2422,43.7778550011,-79.2300331798,POINT (326516 4848467.109)
2537517,4154691,2017.0,2021.0,1955.0,PRIVATE,6,York Centre,4111 BATHURST ST,3,11,2021-04-16,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0630,43.746615983,-79.435910637,POINT (309945.994 4844964.303)
2537518,4154405,2017.0,2021.0,1993.0,TCHC,6,York Centre,1286 WILSON AVE,8,124,2021-04-16,71,Evaluation needs to be conducted in 2 years,19,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,N0627,43.724294732,-79.493841391,POINT (305280.424 4842482.587)
2537519,4155174,2017.0,2021.0,1965.0,PRIVATE,5,York South-Weston,8 CASTLETON AVE,3,17,2021-04-16,86,Evaluation needs to be conducted in 3 years,14,4.0,4.0,5.0,4.0,,5.0,,4.0,,,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0539,43.6691775481,-79.4863066035,POINT (305888.622 4836358.478)
2537520,4155579,2017.0,2021.0,1969.0,TCHC,24,Scarborough-Guildwood,2180 ELLESMERE RD,16,180,2021-04-16,74,Evaluation needs to be conducted in 2 years,20,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,E2422,43.777612123,-79.2311695919,POINT (326424.61 4848439.828)
2537521,4155103,2017.0,2021.0,1950.0,PRIVATE,5,York South-Weston,98 TRETHEWEY DR,3,10,2021-04-16,64,Evaluation needs to be conducted in 1 year,16,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,2.0,3.0,,4.0,3.0,,W0532,43.6934431734,-79.4823929149,POINT (306203.767 4839054.32)
2537522,4154414,2017.0,2021.0,1957.0,PRIVATE,6,York Centre,2842 KEELE ST,3,12,2021-04-16,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0627,43.7308620481,-79.4833771869,POINT (306123.66 4843211.332)
2537523,4155682,2019.0,2021.0,1996.0,SOCIAL HOUSING,5,York South-Weston,338 FALSTAFF AVE,5,175,2021-04-16,86,Evaluation needs to be conducted in 3 years,20,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,W0522,43.720498199,-79.482860936,POINT (306181.501 4842073.748)
2537524,4155181,2017.0,2021.0,1964.0,PRIVATE,5,York South-Weston,787 JANE ST,9,107,2021-04-16,69,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,,W0539,43.6734652134,-79.4937789732,POINT (305286.007 4836834.748)
2537525,4154690,2017.0,2021.0,1950.0,PRIVATE,6,York Centre,4109 BATHURST ST,3,10,2021-04-16,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,2.0,3.0,,N0630,43.746407389,-79.435862592,POINT (309949.881 4844941.132)
2537526,4152968,2017.0,2021.0,1960.0,PRIVATE,4,Parkdale-High Park,112 TYNDALL AVE,3,27,2021-04-16,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,4.0,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,4.0,,S0437,43.6370716153,-79.4291933844,POINT (310497.508 4832793.922)
2537527,4152969,2017.0,2021.0,1960.0,PRIVATE,4,Parkdale-High Park,110 TYNDALL AVE,3,26,2021-04-16,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,4.0,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,4.0,,S0437,43.6369083236,-79.4291371749,POINT (310502.058 4832775.785)
2537528,4152970,2017.0,2021.0,1992.0,TCHC,4,Parkdale-High Park,102 TYNDALL AVE,7,54,2021-04-16,79,Evaluation needs to be conducted in 2 years,18,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,S0437,43.6366904799,-79.428980996,POINT (310514.679 4832751.594)
2537529,4155188,2017.0,2021.0,1954.0,PRIVATE,5,York South-Weston,2 JASPER AVE,3,22,2021-04-15,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0535,43.6835075066,-79.4830125811,POINT (306153.977 4837950.505)
2537530,4285984,2017.0,2021.0,2009.0,TCHC,13,Toronto Centre,252 SACKVILLE ST,22,159,2021-04-15,84,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,S1330,43.660500875,-79.36342677,POINT (315793.319 4835425.091)
2537531,4155803,2017.0,2021.0,2012.0,TCHC,10,Spadina-Fort York,150 DAN LECKIE WAY,41,298,2021-04-15,91,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,,4.0,5.0,5.0,5.0,5.0,5.0,,4.0,4.0,,S1035,,,POINT (312970.465 4833094.847)
2537532,4154365,2017.0,2021.0,1955.0,PRIVATE,6,York Centre,831 WILSON AVE,3,11,2021-04-15,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,3.0,2.0,3.0,,3.0,,,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0632,43.731237612,-79.463041654,POINT (307761.609 4843254.517)
2537533,4155581,2017.0,2021.0,1971.0,TCHC,24,Scarborough-Guildwood,90 MORNELLE CRT,13,198,2021-04-15,74,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,E2423,43.787815708,-79.196116635,POINT (329241.848 4849584.106)
2537534,4167455,2017.0,2021.0,2000.0,TCHC,10,Spadina-Fort York,146 FORT YORK BLVD,7,25,2021-04-15,93,Evaluation needs to be conducted in 3 years,16,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,,,S1028,43.639312743,-79.399107317,POINT EMPTY
2537535,4155090,2017.0,2021.0,1950.0,PRIVATE,5,York South-Weston,2 GLENHAVEN ST,4,24,2021-04-15,78,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,,W0533,43.6915635966,-79.470083716,POINT (307196.082 4838845.745)
2537536,4152839,2017.0,2021.0,1974.0,TCHC,24,Scarborough-Guildwood,4175 LAWRENCE AVE E,13,375,2021-04-15,76,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,,3.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,E2432,43.7672342065,-79.1888137161,POINT (329838.377 4847298.753)
2537537,4153966,2017.0,2021.0,1953.0,PRIVATE,8,Eglinton-Lawrence,2100 BATHURST ST,5,62,2021-04-15,83,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,N0832,43.7037994792,-79.4264104952,POINT (310715.567 4840207.343)
2537538,4155280,2017.0,2021.0,1952.0,PRIVATE,3,Etobicoke-Lakeshore,164 BERRY RD,3,27,2021-04-15,69,Evaluation needs to be conducted in 2 years,17,4.0,4.0,3.0,4.0,4.0,4.0,,3.0,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,,W0327,43.6369236012,-79.4910603874,POINT (305505.601 4832775.234)
2537539,4155184,2017.0,2021.0,1972.0,PRIVATE,5,York South-Weston,1059 WESTON RD,3,14,2021-04-15,67,Evaluation needs to be conducted in 2 years,15,3.0,3.0,3.0,4.0,3.0,4.0,,4.0,,,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,3.0,,W0535,43.6855999673,-79.486207625,POINT (305896.352 4838182.921)
2537540,4155185,2019.0,2021.0,1952.0,PRIVATE,5,York South-Weston,1061 WESTON RD,3,11,2021-04-15,67,Evaluation needs to be conducted in 2 years,15,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,,,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0535,43.6857167173,-79.4863999882,POINT (305880.842 4838195.889)
2537541,4418699,2021.0,2021.0,1955.0,PRIVATE,6,York Centre,7 ROSSEAU RD,3,11,2021-04-15,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,3.0,4.0,,3.0,,3.0,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,N0629,43.7419930803,-79.4364254778,POINT (309905.166 4844449.718)
2537542,4155080,2017.0,2021.0,1975.0,PRIVATE,5,York South-Weston,2501 EGLINTON AVE W,4,25,2021-04-15,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,,W0537,43.6910731495,-79.469713055,POINT (307225.981 4838791.27)
2537543,4156324,2017.0,2021.0,1972.0,PRIVATE,7,Humber River-Black Creek,2000 SHEPPARD AVE W,20,266,2021-04-15,79,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,W0729,43.73964798,-79.514852262,POINT (303547.403 4844129.347)
2537544,4152838,2017.0,2021.0,1985.0,SOCIAL HOUSING,24,Scarborough-Guildwood,4201-4203 KINGSTON RD,3,39,2021-04-15,66,Evaluation needs to be conducted in 2 years,16,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,,E2432,43.7602553262,-79.1959527881,POINT (329266.458 4846521.28)
2537545,4153968,2017.0,2021.0,1985.0,TCHC,8,Eglinton-Lawrence,145 ELM RIDGE DR,9,53,2021-04-15,76,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,N0832,43.7025767096,-79.4383002971,POINT (309757.376 4840070.68)
2537546,4283407,2019.0,2021.0,,SOCIAL HOUSING,13,Toronto Centre,20 PALACE ST,10,108,2021-04-15,89,Evaluation needs to be conducted in 3 years,18,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,5.0,4.0,5.0,,4.0,5.0,4.0,S1336,,,POINT (316346.038 4834659.18)
2537547,4154443,2017.0,2021.0,1955.0,PRIVATE,6,York Centre,3018 KEELE ST,4,31,2021-04-15,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,2.0,4.0,5.0,3.0,3.0,3.0,,3.0,2.0,,N0627,43.737577283,-79.485071395,POINT (305986.793 4843958.284)
2537548,4152693,2017.0,2021.0,1969.0,PRIVATE,21,Scarborough Centre,15 ROSEMOUNT DR,7,72,2021-04-15,76,Evaluation needs to be conducted in 2 years,19,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,E2133,43.7322696922,-79.2741030573,POINT (322982.267 4843392.233)
2537549,4153215,2018.0,2021.0,1989.0,TCHC,11,University-Rosedale,25 MADISON AVE,4,12,2021-04-15,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,3.0,3.0,4.0,,4.0,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,,S1127,43.668341436,-79.402632539,POINT (312636.214 4836270.93)
2537550,4153036,2017.0,2021.0,1916.0,PRIVATE,4,Parkdale-High Park,1384 KING ST W,3,18,2021-04-15,68,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,,S0436,43.6376046857,-79.4350091139,POINT (310028.218 4832852.784)
2537551,4153335,2017.0,2021.0,1980.0,TCHC,12,Toronto-St. Paul's,470 MELITA CRES,5,37,2021-04-14,77,Evaluation needs to be conducted in 2 years,18,5.0,4.0,5.0,4.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,S1234,43.672253431,-79.426653288,POINT (310698.713 4836703.584)
2537552,4257261,2017.0,2021.0,1979.0,PRIVATE,13,Toronto Centre,20 CARLTON ST,16,216,2021-04-14,81,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,S1326,43.661630397,-79.3815767552,POINT (314335.611 4835526.693)
2537553,4153474,2017.0,2021.0,1960.0,PRIVATE,13,Toronto Centre,166 CARLTON ST,11,92,2021-04-14,85,Evaluation needs to be conducted in 2 years,19,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,,S1326,43.663298218,-79.373807891,POINT (314961.659 4835713.815)
2537554,4156154,2017.0,2021.0,1987.0,TCHC,10,Spadina-Fort York,111 CHESTNUT ST,15,144,2021-04-14,75,Evaluation needs to be conducted in 2 years,17,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,3.0,,S1025,43.654829386,-79.38557699,POINT (314013.801 4834771.619)
2537555,4155157,2017.0,2021.0,1963.0,PRIVATE,5,York South-Weston,29 CHURCH ST,10,63,2021-04-14,74,Evaluation needs to be conducted in 2 years,17,3.0,4.0,4.0,3.0,3.0,3.0,,4.0,4.0,,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,W0524,43.7037504751,-79.523456429,POINT (302893.972 4840199.653)
2537556,4152847,2017.0,2021.0,1960.0,PRIVATE,24,Scarborough-Guildwood,290 MORNINGSIDE AVE,6,107,2021-04-14,69,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,,E2428,43.7717382496,-79.1879055465,POINT (329909.622 4847799.407)
2537557,4154503,2017.0,2021.0,1959.0,PRIVATE,8,Eglinton-Lawrence,61 NEPTUNE DR,3,34,2021-04-14,73,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,4.0,,4.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,N0823,43.731860222,-79.437462746,POINT (309822.193 4843324.941)
2537558,4155567,2017.0,2021.0,1972.0,TCHC,21,Scarborough Centre,1021 BIRCHMOUNT RD,11,236,2021-04-14,77,Evaluation needs to be conducted in 2 years,19,4.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,,3.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,E2133,43.73164966,-79.277903946,POINT (322675.987 4843323.474)
2537559,4155279,2017.0,2021.0,1952.0,PRIVATE,3,Etobicoke-Lakeshore,162 BERRY RD,4,39,2021-04-14,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,W0327,43.6371233389,-79.4904689294,POINT (305553.339 4832797.429)
2537560,4167772,2017.0,2021.0,1980.0,TCHC,10,Spadina-Fort York,49 HENRY LANE TER,5,15,2021-04-14,68,Evaluation needs to be conducted in 2 years,17,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,,,S1038,43.646859159,-79.369670022,POINT (315285.761 4833893.711)
2537561,4154402,2017.0,2021.0,1964.0,PRIVATE,6,York Centre,2219 JANE ST,3,12,2021-04-14,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0627,43.7235999669,-79.5089221535,POINT (304065.665 4842404.48)
2537562,4154403,2017.0,2021.0,1964.0,PRIVATE,6,York Centre,2221 JANE ST,3,12,2021-04-14,67,Evaluation needs to be conducted in 2 years,17,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,N0627,43.7238402109,-79.5089780536,POINT (304061.165 4842431.169)
2537563,4154404,2017.0,2021.0,1965.0,PRIVATE,6,York Centre,2233 JANE ST,5,39,2021-04-14,61,Evaluation needs to be conducted in 1 year,18,2.0,3.0,4.0,3.0,2.0,3.0,,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,,N0627,43.7246876159,-79.5089652958,POINT (304062.206 4842525.308)
2537564,4156254,2017.0,2021.0,1940.0,PRIVATE,20,Scarborough Southwest,1445 KINGSTON RD,3,14,2021-04-14,76,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,3.0,3.0,4.0,,3.0,,,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,E2034,43.687651655,-79.270543261,POINT (323273.62 4838437.409)
2537565,4156237,2017.0,2021.0,1940.0,PRIVATE,20,Scarborough Southwest,1469 KINGSTON RD,3,15,2021-04-14,72,Evaluation needs to be conducted in 2 years,15,3.0,4.0,3.0,4.0,3.0,4.0,,3.0,,,3.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,,E2034,43.688219097,-79.269800533,POINT (323367.67 4838524.609)
2537566,4156236,2017.0,2021.0,1940.0,PRIVATE,20,Scarborough Southwest,1475 KINGSTON RD,3,14,2021-04-14,75,Evaluation needs to be conducted in 2 years,15,3.0,4.0,3.0,3.0,,4.0,,4.0,,,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,E2034,43.68817271,-79.269435846,POINT (323380.727 4838536.898)
2537567,4152737,2017.0,2021.0,1960.0,TCHC,21,Scarborough Centre,2950 LAWRENCE AVE E,6,200,2021-04-14,90,Evaluation needs to be conducted in 3 years,20,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,E2130,43.75523277,-79.2505927043,POINT (324868.554 4845948.7)
2537568,4153038,2020.0,2021.0,1890.0,PRIVATE,4,Parkdale-High Park,1340 KING ST W,4,16,2021-04-14,61,Evaluation needs to be conducted in 1 year,14,2.0,2.0,3.0,3.0,3.0,2.0,,2.0,,,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,,,S0436,43.6379541614,-79.4330334005,POINT (310187.598 4832891.726)
2537569,4152830,2017.0,2021.0,1967.0,PRIVATE,24,Scarborough-Guildwood,3950 LAWRENCE AVE E,15,164,2021-04-14,77,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,E2427,43.7649205,-79.204613933,POINT (328567.233 4847037.068)
2537570,4155583,2017.0,2021.0,1972.0,TCHC,24,Scarborough-Guildwood,4100 LAWRENCE AVE E,11,185,2021-04-14,82,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,,E2428,43.76703953,-79.195497441,POINT (329267.349 4847214.382)
2537571,4285972,2017.0,2021.0,1972.0,TCHC,24,Scarborough-Guildwood,4110 LAWRENCE AVE E,11,185,2021-04-14,82,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,E2428,43.767386062,-79.193922136,POINT (329338.224 4847236.605)
2537572,4155171,2017.0,2021.0,1959.0,PRIVATE,5,York South-Weston,2202 WESTON RD,6,97,2021-04-14,78,Evaluation needs to be conducted in 2 years,18,2.0,4.0,5.0,3.0,3.0,3.0,,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,W0524,43.703250055,-79.526966387,POINT (302610.793 4840145.125)
2537573,4264085,2017.0,2021.0,1979.0,PRIVATE,13,Toronto Centre,25 WOOD ST,26,284,2021-04-14,83,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,S1326,43.662243751,-79.381865281,POINT (314311.982 4835595.749)
2537574,4154512,2017.0,2021.0,1956.0,PRIVATE,8,Eglinton-Lawrence,64 WASDALE CRES,3,15,2021-04-14,65,Evaluation needs to be conducted in 1 year,17,3.0,3.0,5.0,3.0,3.0,3.0,,2.0,,3.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,,N0823,43.7307078351,-79.4377714103,POINT (309797.687 4843195.944)
2537575,4154540,2017.0,2021.0,1956.0,PRIVATE,8,Eglinton-Lawrence,67 WASDALE CRES,3,11,2021-04-14,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,5.0,3.0,1.0,3.0,,2.0,,,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,,N0823,43.7300610328,-79.4379110526,POINT (309786.492 4843124.078)
2537576,4153044,2017.0,2021.0,1980.0,TCHC,4,Parkdale-High Park,300 DUFFERIN ST,7,114,2021-04-14,82,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,,S0436,43.6395518816,-79.4281871995,POINT (310578.464 4833069.527)
2537577,4156756,2017.0,2021.0,1989.0,TCHC,5,York South-Weston,2468 EGLINTON AVE W,21,210,2021-04-14,67,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,W0533,43.69202835,-79.468140737,POINT (307352.43 4838898.385)
